,neg_words,count,documents
197,과하다,5,"['어준총수님n너무너무애정합니다 만n다뵈에서는 너무과하게 웃으시는 게n늘마음에 걸리네요.nn정말웃긴때만n웃어주시면n안될까요?nn물론개인방송이라n조금이해는n한다 해도 웃음n만큼은 너무n과하셔서요.nn꼭잼있는n순간에만.', '모든야권자유민주보수중도진보우파는대통합하여 진보좌파문재인정권타도하여xa0정권교체를nn이루라는 절대절명의xa0역사적인xa0사명인xa0국민명령을 어기고대선을 불과xa01년도 안남기고야권분열책동으로 정당을 만드는 전광훈n도저히xa0xa0용납할 수가 없다nn보수우파의심장인데구에가서그당시탄핵은정당했다 고 당당히 말하고 새로운 대한민국 공존의통합의대한민국으로 나가자는 시대감각정치감각이 탁월한3무이준석대표를nxa0여당당원도아니고 야당당원도아닌나같은박정희정권3선개헌때스크럼짜고서대모할때 정권타도왜친xa0진보우파무당층국민은적극적으로 지지합니다n압도적인 표차이로투표혁명으로n4선5선원내대표지낸분을누르고xa0제1야당 대표가 된 이준석을xa0xa0나이가 어리다는xa0이유로xa0또다른 이유로깍아내리고음해하는xa0것도저히용납할 수가 없다nn제1야당xa0대통령 후보가n누구가 되든지간에압도적인큰xa0표차이로 당선되도록n3무xa0이준석대표는n후보가3군데가면대표는5군데를발로 뛰는본인이후 보된것처럼더욱더 열심히 뛰어크다란표차이로 당선시키도록 노력을 하시길 바랍니다n난강하고담대한 믿음으로 기도드리겠습니다nn전광훈은n더이상 선전선동하는 정치행태xa0관두고회개하고 순수한종교인으로 돌아가길바람n욕심이과하면xa0화를부른다n nn앞으로도n계속해서n선전선동하는 정치행태계속한다면 더 이상xa0목사님이라고xa0칭하지xa0않을 것임', '시대적사명을 거슬리는 전광훈nn모든야권자유민주보수중도진보우파는xa0진보좌파문재인정권에 대항하여야권이 대통합으로 문정권타도정권교체를 이루라는 절대절명의 국민명령을nn어기고대선을 불과 1년도xa0안남기고정당을 만들어서야권분열을기획하는 반역사적인 행태xa0도저히묵과할 수가 없다nn하루속히n정치행태관두고순수한종교인으로 돌아가길바란다n욕심이과하면화를부른다n nn앞으로도n계속해서n정치행태한다면목사님이라고 부러지 않겠다nn3무이준석대표n보수우파의심장인데구에서 그당시탄핵은정당했다 고 당당히 말하고 새로운 미래로 새로운 대한민국 공존통합의대한민국을 만들자는 정견발표xa0시대감각xa0정치감각xa0아주xa0탁월함함니다n여당당원도아니고 야당당원도아닌나같은박정희정권3선개헌당시 스크럼짜고대모할때 정권타도왜친xa0진보우파무당층국민은xa0xa03무이준석대표를 적극적으로 지지합니다n3무이준석대표는n차기 대권xa0제1야당후보누구가 되든지간에n대통령 후보xa0대통령되는데후보자신보다도 국민의힘대표가xa0더욱더 열심히후보가3군데발로 뛰면xa0대표는 후보된xa0이상으로 더욱 더xa05군데발로 뛰어서압도적인 표차이로 대통령을 만들어주시길 바람니다n난n강하고담대한 믿음으로 기도드리겠습니다']"
198,거칠다,5,"['일본에게 나라갖다바치겠네n조국의질문에 대하여n아는게 있어야답하지n조금 전요란한천둥소리와n함께 거친비가 내리던데n윤봉길의사께서격노n하시지 않으셨나생각됩니다', '우리 국민들중일부가 미국에느끼는무뇌아적경외감도큰문제이겠지만 진보가중국에느끼는사대주의는더심각해보입니다.n중국이코리아에 대한 거친행위들역사왜곡', '목소리는 총장님도그아내도비슷합니다.n들이 받는뿔이매우거칩니다n사용하는 어휘며.사주보는박사학위자랑이며']"
199,폭행,5,"['실제로 나가면치나치나거리면서 중국인 취급에묻지마폭행.', '임은정검사님이광주인하학교성폭행 사건으로폐교시켜다', '사법시험합격이n정말 아무것도 아니었다n판검사들n전직이건현직이건n3정도만n온전하고97가n인문학0점n역사관0점n국가관0점n사회성50점n인간에 대한 예의n100n한마디로n인간을 상대로법질을n할수 없는 수준이다n그러니n검사가 동료n여검사성폭행n성추행바바리맨n성매매불륜뇌물n오만불법으로똥칠.n검사.참역 겹다']"
200,쓰러지다,5,"['석렬씨알콜성치매검사 한번받아봐요n머리자꾸흔들면중병일가능성있어요n초기알콜성치매로중풍바로오고n혈압받으면쓰러지고똥오줌받다가n사망하는병입니다', '아이구.개그프로보는 기분입니다.n너무웃겨서쓰러지도록웃었어요n대한민국에 대통령이 도리도리까꿍까꿍하는 모습이.에라이n잡놈아.', '.첫멘트부터쓰러져.n줄라이줄라이줄라이뭐닝']"
201,아파하다,5,"['이런윤짜장을 지지하는 자들의n뇌구조가 궁금하다n윤봉길의사와n김좌진장군이n지하에서 통곡을하실 것 같다n그손녀와딸 이n친일후손에빌붙어n있으니얼마나가슴 아파하실까', '월말김어준과함께하는 수백만의시민이김총수의 가족입니다.n부모님을한해새잃은김총수그상실감을 어찌헤아릴까만은혼자서 너무 많이슬프고아파하지 말고티도내고하셈.', '윤봉길의사가 현재 생존해계셨다면 제일가슴 아파하시며반드시윤주경너부터 목숨줄끊었을 것이다']"
202,질투,5,"['국짐은문대통령이타임즈에또나오니부럽겠지.질투의 표현을.너희들이길길이뛸수록아부럽구나로생각하면됨.국짐은진짜없어져야 할당절대발전이 없을테니까.', '심상정은질투하나? 그릇이 다르다 민주투쟁했다고 결이같을 수 있나?추장관은촛불혁명가들이 받쳐주고 있음을 알아야지.', '문통이조국을흐믓한눈으로 바라보니조국이 대통령되겠다 싶으니까 질투들을 해서저모양']"
203,유감,5,"['최재형에 대한 유감표시는 거듭되는 인사실패에 대한 우회적인 변명으로밖에 보이지 않습니다 지금이라도늦지 않았습니다.지지자들의 목소리에 귀 기울어주십시오', '감사원장xa0최재형 이xa0대선에xa0나간다고xa0사퇴한다는xa0것에xa0대해xa0문xa0통이xa0바람직하지 않다고 유감을xa0표시합니다.xa0rn대검과xa0항소심에서xa0형량을xa0올린xa0판사xa0최재형에의해xa0억울하게xa02018년까지 4년옥살이하신xa0김재윤xa0전의원의xa0심정이xa0어떠했을지n최재형 을감사원장으로 추천한인물이누굴가요?', '요즘이작가의 정무감각을믿으라고?감이많이 떨어지던데??단합을그리외치면서 당을깨고당을 만들고.아직합당안했는디손의원을 언급하고 이긍이재명지사는 민주당아닌가?그후유증에 대한 유감의언급은 없고.누구들처럼 자기눈에 보이는 것만최고의 전략이라떠드는 것 그이상도그이하 도아닌듯누굴조언해줄자리면본인부터겸손해야 하지이젠자주언급될텐데암만.']"
204,두려워하다,5,"['이재명안동출신으로 무뇌들40대구 경북표가져올 수 있음국힘당보수언론이 상황을 가장 두려워합니다.여권에어느분도tk에서 이만큼못빼어옵니다.기승전이재명입니다.', '그는 영순위대통령 후보였다.적폐들이 가장 두려워한후보였다.', '윤두환은조국전장관을n두려워한거죠.']"
205,울분,5,"['총수님마음고생이크시겠어요힘내십시요총수님을믿고 의지하는 수많은 지지자들이 조국장관님께빚을져서지켜드리지 못함에마음아파울분을터트립니다 부디어렵겠지만 조국장관님을지켜주세요', '제가얼마나피가역류하는 말을 듣고 사는 지조국가족사기단이라고저주변 사람들이 그렇게거침없이 말하는데답답하고 울분이토해집니다.가정불화가 생기고 이러구삽니다.', '윤석열의몰락의시작을 보는구나 조금이른감이 없지 않아있긴 하지만 그동안의울분을생각하면 이대로 조기 퇴장하는 게 더좋을수도 있겠다 라는 생각이 든다.']"
206,왕따,5,"['여당은 이재명괴롭히지마n중도보수203040 50tk호남경기 서울 다어우러진유일한 대선후보다.n어떻게주류가아니라고왕따시키냐?야당은단합해서 대선후보띄워주는 마당에.', '혜화시위때제대로 해결도못해서젊은지지자들입열지도 못하게 만들고찍어놓고도우울하게 만든건다잊혀지는 거지 2016년부터늘그랬듯이왕따시킬거고.', '엘레베이터에서 벌레보듯 이한 것들깔보고왕따시킨 것들모두복수왕창바랍니다']"
207,협박,5,"['우파삼촌김기환이란사람이 병원앞에서 17번이나집회를 하며 조민양그만두라고협박했다 네요.n얼마나 힘들었을까요?n병원내사람들눈치도봐야 하고.n정말악마들이 너무 많다.', '윤석렬어짜피n철면피라생각하니 그렇게n라도 해보라지요.n40만 이안 된다 고 말하는 것이n협박같아.', '책제목공모표창장협박전n전자는싸움전이아니고 이야기전자.']"
